filename,neck,sleeve_length,pattern
11525331574432-HERENOW-Men-Maroon-Colourblocked-Round-Neck-T-shirt-4051525331574344-1.jpg,6,#N/A,9
1b9e0f73-1eaa-40ad-b667-a4b15f94df611534744974224-na-291534744974137-4.jpg,4,3,9
11522666304065-SayItLoud-Solid-Men-Hooded-Tshirt-2221522666303874-2.jpg,6,#N/A,#N/A
b89204ff-79db-4c95-aa4c-c415c747775e1527835118979-Okane-Men-Tshirts-3221527835118813-3.jpg,6,3,#N/A
c91ea497-7433-43f8-ab1f-b0e3bb07175f1533550358075-Puma-Navy-Blue-Red-Bull-Racing-Double-Bull-Printed-T-shirt-1-5.jpg,#N/A,2,9
edc6c424-dd96-438f-8e34-114d66ec98461533810049489-na-9351533810049399-4.jpg,5,3,9
11518590557492-Men-Adidas-ASK-TEC-TEE-LS-6361518590557398-2.jpg,6,#N/A,9
ce367955-7ff7-4b62-a7e4-b7424575ea4e1527577873090-na-2361527577870900-1.jpg,6,2,9
bdfd5d1c-bd13-485b-b5c2-0ea83993d0cf1525928707474-Sweet-Dreams-Men-Charcoal-Grey-Printed-Round-Neck-Lounge-T-shirt-MT-182418COM-2651525928707346-5.jpg,#N/A,3,9
1874c8d1-807e-4d01-9398-c4692edcae6b1535436030448-Levis-Men-Black-Striped-Polo-Collar-T-shirt-6291535436030358-5.jpg,3,#N/A,#N/A
bc3d6e18-b9d2-4acd-92e8-821e2bddf4cc1531725454780-Blackberrys-Men-Tshirts-6011531725454645-4.jpg,6,3,2
e2a4b3a3-3a82-446e-ac12-b99f5c512a331527750389855-UVW-Mens-Organic-Casual-Round-Neck-Printed-T-Shirt-9371527750389623-1.jpg,4,3,#N/A
a6731f6b-fa28-4f65-a9c0-44777c89fee71537011029852-NA-731537011029709-4.jpg,6,#N/A,#N/A
48337743-1ecf-4aed-b4eb-1c13931789e71527577945624-na-2811527577944066-1.jpg,6,2,9
b84fa884-ce32-4e81-ac8d-cf8d22e12b391531894170906-Ajile-by-Pantaloons-Mens-T-shirt-1911531894170815-5.jpg,1,3,9
11524739142970-Maniac-Mens-Self-Designed-Fullsleeve-Black-Cotton-Thigh-Length-T-shirt-9841524739142839-5.jpg,6,3,9
11525771233381-na-1011525771233272-4.jpg,4,3,9
11504674552465-Solly-Jeans-Co-Men-Green-Printed-Round-Neck-T-shirt-431504674552301-4.jpg,6,3,3
CAT-Bluish-Grey-Polo-T-shirt_5_efb6a63284af463036e2d4ec9a2f8cc2.jpg,#N/A,3,9
11490872018757-Adidas-Men-Red-Solid-Round-Neck-T-Shirt-6001490872018616-4.jpg,6,#N/A,9
11515147143093-m-1691515147142927-2.jpg,4,3,9
1c98352e-90f5-450b-b294-f290b0a2313b1528543112792-Dream-of-Glory-Inc-Men-Assorted-Printed-Round-Neck-T-shirt-891528543112687-4.jpg,#N/A,3,0
602c982e-a702-4dc0-ae49-6684613d67ac1527832076994-na-7311527832075209-1.jpg,6,3,4
11524738260036-Celio-Men-Blue-Printed-Round-Neck-T-shirt-5671524738259832-2.jpg,6,3,3
59172a77-5ad2-458e-9b48-d6d98db7737f1532944325536-FOREVER-21-Men-Off-White-Solid-Round-Neck-T-shirt-4361532944-1.jpg,6,3,6
11503294461485-Jn-Joy-Men-Tshirts-8611503294461372-5.jpg,6,3,9
11521888218864-Mustard-Navy-Raglan-Tee-9531521888218726-4.jpg,6,0,#N/A
11510816550301-Justice-League-Men-Tshirts-3991510816550162-2.jpg,4,3,9
4d6e3f65-cbe9-458f-a5fa-6498f8fc469d1535181717420-2GO-Men-Navy-Blue-Printed-Round-Neck-T-shirt-585153518171609-2.jpg,#N/A,3,4
11515140681138-m-9251515140680858-1.jpg,#N/A,3,9
1e3ac0b2-dcc5-4520-b7b1-176f5cb27ea21528879146369-Genx-Men-Tshirts-5601528879146272-5.jpg,6,3,9
GRITSTONES-Men-Tshirts_4_88004283526752037db2283a64562d12.jpg,#N/A,3,9
11479120391389-2GO-Men-Tshirts-971479120391203-1.jpg,#N/A,#N/A,#N/A
11505200528326-People-Men-Tshirts-1961505200528122-1.jpg,4,#N/A,#N/A
11517400339572-Roadster-Men-Blue-Printed-Hood-T-shirt-9101517400339495-3.jpg,1,3,9
11504591471948-Tom-Tailor-Mens-Casual-Printed-T-shirt-3321504591471852-5.jpg,5,3,#N/A
11519641607658-IndigoGrey-Melange-Sleeveless-Hooded-T-Shirt-5561519641607533-4.jpg,#N/A,#N/A,9
11523081823714-WROGN-Men-Tshirts-2911523081823562-2.jpg,4,3,9
11518588911908-na-341518588911739-2.jpg,0,3,9
8baeac98-30da-49da-a078-80502f8ae47d1531460944102-Ecko-Unltd-Men-Blue-Solid-Round-Neck-T-shirt-475153146094321-4.jpg,4,#N/A,9
d2ead6b6-540b-470b-9604-eedbd408ee781530769099601-French-Connection-Men-Tshirts-5871530769099489-4.jpg,6,3,#N/A
11499160212817-YWC-Men-Grey-Printed-Round-Neck-T-shirt-6741499160212771-4.jpg,6,3,0
ea5c54c0-f123-45d7-a103-eb7e1b49b2a81535966576350-Peter-England-Men-Tshirts-9141535966576140-1.jpg,#N/A,#N/A,4
11491390082541-Flying-Machine-Men-Green-Printed-Round-Neck-T-Shirt-31491390069890-3.jpg,6,3,2
11498807379812-Huetrap-Men-White-Printed-Round-Neck-T-shirt-6181498807379628-2.jpg,6,#N/A,3
11492765027487-ALCOTT-Men-Tshirts-7401492765027211-1.jpg,6,3,9
11517205317457-Blackberrys-Men-Navy-Blue-Checked-Polo-Collar-T-shirt-6121517205317335-4.jpg,#N/A,#N/A,1
11521455276475-Steel-GreyBlack-Sleeveless-Hooded-T-shirt-2491521455276301-3.jpg,#N/A,3,9
11520662238893-Jack--Jones-Men-White-Printed-Round-Neck-T-shirt-8441520662238742-2.jpg,4,#N/A,9
11520509522441-na-4751520509522224-1.jpg,0,3,9
11520846429783-Puma-Men-Tshirts-1081520846429685-4.jpg,6,3,9
11495102688713-Roadster-Men-Olive-Green-Printed-Round-Neck-T-shirt-6301495102688526-5.jpg,6,3,9
11491464626265-SPYKAR-Men-Tshirts-9091491464626128-2.jpg,3,3,9
57fa3db4-1013-4da7-8afd-b6a4bc72dcc91533209775266-Moda-Rapido-Men-Maroon-Self-Design-Round-Neck-T-shirt-898153-2.jpg,#N/A,3,#N/A
11518091390593-Roadster-Men-Olive-Green-Printed-V-Neck-T-shirt-9661518091390391-2.jpg,#N/A,3,9
11496999173745-Aeropostale-Men-White-Printed-Round-Neck-T-shirt-6511496999173640-5.jpg,4,3,9
ce3d5491-b96b-4083-b196-494d7356bd9f1526723248640-na-891526723248286-1.jpg,#N/A,3,9
11523869537587-FOREVER-21-Men-White-Solid-Hood-T-shirt-8431523869537474-4.jpg,1,3,9
3a987828-02c2-4333-bfba-0ef1d37d3dd71535443652202-Adidas-M-ZNE-TEE-Men-571535443652022-3.jpg,6,1,#N/A
11458114726668-John-Players-White-Striped-Polo-T-shirt-3571458114726103-2.jpg,#N/A,1,#N/A
11517570674002-Wildcraft-Men-Tshirts-6811517570673934-4.jpg,6,1,9
11521536280411-Alcis-Men-Navy-Blue-Printed-Round-Neck-T-shirt-3781521536280251-1.jpg,6,2,#N/A
11524225057075-Basics-Men-Yellow-Striped-Polo-Collar-T-shirt-5831524225056929-4.jpg,3,3,9
f9a9add9-b823-42f7-a19a-090bdc6606a71536049119707-Lacoste-Men-Red-Solid-Polo-Collar-T-shirt-4711536049119662-2.jpg,6,0,9
11480505433708-Kook-N-Keech-Star-Wars-Men-Black-Printed-Round-Neck-T-Shirt-151480505433475-2.jpg,6,#N/A,3
11522490492046-sOliver-Men-Blue-Solid-Polo-Collar-T-shirt-8541522490491898-4.jpg,#N/A,#N/A,9
11516795828819-BOSS-Green-Men-White-Solid-Polo-Collar-T-shirt-4981516795828627-1.jpg,3,#N/A,9
11517461589037-NA-3571517461588918-5.jpg,6,#N/A,#N/A
11524554881241-na-1991524554881057-1.jpg,5,3,9
11523090751079-Mast--Harbour-Men-Tshirts-5831523090750955-3.jpg,0,3,9
11513770738507-Okane-Men-Grey-Melange-Printed-Round-Neck-T-shirt-2381513770738460-4.jpg,6,3,9
11524826896572-Park-Avenue-Men-Tshirts-1791524826896484-5.jpg,6,3,9
caf45484-a1ef-41c5-8e27-05cd1edefa211537006919532-NA-971537006919430-5.jpg,#N/A,3,9
11522049627294-Moda-Rapido-Men-Tshirts-5891522049627218-3.jpg,6,3,9
52d67acc-4823-4aaa-aa60-7e14e72338761528190196642-Cottonworld-Men-Tshirts-2431528190196529-4.jpg,6,1,#N/A
11489642713939-SPYKAR-Men-Tshirts-8861489642713914-2.jpg,6,3,9
11524724593339-Puma-Men-Blue-Grey-Striped-ACTIVE-Pique-Polo-T-shirt-1541524724593240-4.jpg,3,3,9
11501749161455-Gael--Grey-Self-Design-Regular-Fit-Tshirts-7371501749161225-4.jpg,1,3,9
11508144912257-FOREVER-21-Men-Off-White-Self-Design-Hood-T-shirt-4611508144912069-4.jpg,#N/A,3,9
386ced8a-81bb-42aa-9388-7bad36cca7b91529385135947-Genx-Men-Tshirts-1311529385135839-6.jpg,4,3,9
11517464869445-NA-9361517464869390-4.jpg,0,#N/A,9
11510035749112-Difference-of-Opinion-Men-White--Blue-Striped-Round-Neck-T-shirt-651510035748876-2.jpg,6,3,7
11518684156133-Roadster-Men-Maroon-Solid-Polo-Collar-T-shirt-5111518684155910-2.jpg,#N/A,3,#N/A
05837bf1-b066-4fb8-b55f-dc1912dfb2f31528372281418-Moda-Rapido-Men-Tshirts-5401528372280282-4.jpg,6,3,9
8698a4c9-9736-4f27-8030-b4186550649c1527144396775-Hypernation-Men-Navy-Blue-Striped-Round-Neck-T-shirt-51527144396568-1.jpg,#N/A,3,9
149c92fa-3a4a-4674-b0e4-9735ce88ab4a1532417111299-Moda-Rapido-Men-Tshirts-4711532417109922-4.jpg,6,3,9
11521633195968-GESPO-Men-Coral-Solid-V-Neck-T-shirt-8441521633195808-4.jpg,6,0,#N/A
11514464912230-Difference-of-Opinion-Men-Black--White-Striped-T-shirt-4331514464912058-2.jpg,#N/A,3,#N/A
26211679-2367-4f23-bab3-746e61d8dcbe1527661933033-Thisrupt-Mens-Black-Colour-T-shirt-9171527661931301-5.jpg,#N/A,1,9
c3217c24-3723-47b9-97ed-469bbdd461b41530613761644-Tommy-Hilfiger-Men-Tshirts-5361530613760275-4.jpg,6,3,9
11525759757029-Men-Adidas-CRZY-EXPLO-JERS-8111525759756934-4.jpg,6,2,9
11457524664379-Fort-Collins-Maroon-Woven-Design-Polo-T-shirt-1761457524664231-6.jpg,#N/A,3,1
2714f965-5b7f-4c57-88ab-d9ca667d84321531894487988-NEXGEN-CLUB-Mens-Round-Neck-Grey-Cotton-T-Shirt-371531894487780-2.jpg,4,3,#N/A
22b2a7e7-c285-4cc3-950a-3fbd29ba36cc1531131693571-United-Colors-of-Benetton-Men-White--Blue-Striped-Round-Neck-T-shirt-671531131693384-3.jpg,6,#N/A,9
11472641377050-ARISE-Men-Navy-Blue-Solid-Henley-Neck-T-Shirt-5941472641376890-1.jpg,0,#N/A,9
3ca35772-cbbc-4fc2-840f-9219969cf1671534239118590-Nike-Men-Black-Printed-JORDAN-AIR-GX-Round-Neck-T-shirt-8041-3.jpg,6,3,9
11524739863281-FRITZBERG-Men-Black-Printed-Round-Neck-T-shirt-81524739863184-5.jpg,6,3,8
25612789-103b-4e27-8bbd-1997fedda3311532067375578-nna-5221532067375394-1.jpg,2,3,9
11522840333846-WROGN-Men-Blue-Solid-Round-Neck-T-shirt-3911522840333776-5.jpg,#N/A,#N/A,9
11477632120244-Killer-Men-Tshirts-6611477632120053-5.jpg,5,3,9
11524216526954-Okane-Men-Black--White-Striped-Stand-Collar-T-shirt-8901524216526718-4.jpg,#N/A,3,#N/A
f9511fbb-f576-4ae1-8cfa-57ee481dbe9e1535693539081-Pepe-Jeans-Men-Tshirts-4101535693537110-2.jpg,6,3,3
19a61eb6-7fe9-4708-b886-2301c1b2d4051534140113778-Moda-Rapido-Men-Tshirts-9651534140111848-1.jpg,6,#N/A,9
11481618320735-GRITSTONES-Men-Tshirts-8521481618320592-2.jpg,1,3,9
11454312413423-Moda-Rapido-White-Printed-Sleeveless-T-shirt-3341454312413021-2.jpg,6,2,9
0783363a-145e-409c-a526-3f5f53fc8e921534420045481-Columbia-Men-Assorted-Titan-Trail-Round-Neck-T-shirt-8001534-3.jpg,4,#N/A,9
11521808952577-Admiral-Men-Red-Solid-Mandarin-Collar-T-shirt-2051521808952398-1.jpg,2,3,9
5a6941bf-c309-4938-92ed-af860ff3be1d1536923544197-hummel-Men-Red-Solid-Round-Neck-T-shirt-3681536923543270-3.jpg,#N/A,#N/A,6
fc19436f-b28a-41a5-953a-1396a834c1a11531114431449-SKULT-by-Shahid-Kapoor-Men-Charcoal-Solid-Hood-T-shirt-47815-5.jpg,6,#N/A,#N/A
11488951882245-United-Colors-of-Benetton-Men-Navy-Blue-Checked-Polo-Collar-T-Shirt-4121488951882048-1.jpg,6,3,#N/A
11522403286891-HRX-by-Hrithik-Roshan-Men-Tshirts-301522403286776-3.jpg,6,3,9
11504094505155-YWC-Men-Black-Solid-Henley-Neck-T-shirt-4981504094505069-5.jpg,0,3,9
d72d44b2-749b-4c51-ac12-bf1eb3edd4aa1526379373422-Being-Human-Men-Blue-Solid-Mandarin-Collar-T-shirt-4291526379372114-2.jpg,2,3,9
11495523506096-Nike-Men-Tshirts-8931495523505981-2.jpg,#N/A,#N/A,9
11519042974694-Celio-Men-Tshirts-8071519042974504-1.jpg,#N/A,3,9
11490857923103-Puma-Men-White-Solid-Round-Neck-T-Shirt-3951490857922931-3.jpg,6,3,9
11466242989381-SELECTED-Navy--White-Striped-Polo-T-shirt-2741466242989151-5.jpg,3,3,9
11521612903056-Gespo-Hooded--Sleeveless-T-shirt-4671521612902894-2.jpg,1,#N/A,9
11518519776663-Tommy-Hilfiger-Men-Blue-Solid-Round-Neck-T-shirt-6251518519776582-3.jpg,6,1,9
11525081354530-Ecko-Unltd-Men-Navy-Blue-Solid-Henley-T-shirt-3641525081354290-4.jpg,0,3,9
1b82ee56-560b-4f8e-a4d0-717debab44381535006715665-TIM-1821535006715391-1.jpg,6,3,6
11511005947422-Puma-Men-Grey-Printed-Round-Neck-T-shirt-8081511005947318-3.jpg,6,3,9
11506586365426-Kook-N-Keech-Men-Black-Checked-Round-Neck-T-shirt-1071506586365199-1.jpg,6,3,#N/A
9459b767-f333-44f2-affb-93e7bfba706d1533725484818-aLL-Men-Yellow-Printed-Round-Neck-T-shirt-7001533725481679-2.jpg,4,3,9
11501479415971-Polo-Ralph-Lauren-Men-Tshirts-9151501479415260-1.jpg,5,3,9
46c50a99-d7eb-4bac-87ad-0c4c5b6392f61533203322135-SKULT-By-Shahid-Kapoor-Mens-light-grey-melange-T-shirts-4311-3.jpg,6,0,9
11517207251090-Blackberrys-Men-Tshirts-6921517207250983-1.jpg,#N/A,3,#N/A
11443509190054-Blackberrys-Wine-Coloured-T-shirt-1761443509189359-1.jpg,5,3,9
11509098716899-FOREVER-21-Men-White-Solid-Round-Neck-T-shirt-8431509098716746-1.jpg,6,3,9
e9a20940-0fef-4af4-ae00-0ae71b9020991534343726271-5.jpg,6,3,9
a34f3aba-63fe-4b2d-a847-1ab167d97e991526970312395-Moda-Rapido-Men-White-Colourblocked-Round-Neck-T-shirt-9791526970310088-3.jpg,6,3,9
c40e3fe1-542c-40e3-b5be-6f20634d16dd1531298976244-Peter-England-Casuals-Men-Tshirts-5791531298975215-4.jpg,6,3,7
3d61d61f-6b83-4938-b2a5-b025cc580b931536145419802-Arrow-Sport-Men-Tshirts-7841536145419711-5.jpg,6,0,9
11521022125711-Splash-Men-Tshirts-4061521022125597-5.jpg,3,#N/A,9
5b06bb3c-71da-4f75-9bd7-c820a77e10411531463070815-na-8221531463070599-1.jpg,6,3,3
01d2bea9-f7d9-4a18-ae76-9ea1c7eecfc51526881788607-Duke-Men-Off-White-Printed-Polo-Collar-T-shirt-2061526881786955-1.jpg,6,#N/A,4
11517551473990-Maniac-Mens-Printed-Sleeveless-Tshirt-1931517551473813-2.jpg,6,#N/A,9
11517984053836-Design-Classics-Men-Tshirts-6901517984053709-2.jpg,5,3,#N/A
11509960042659-Adidas-Men-Blue-Self-Design-Round-Neck-T-shirt-5481509960042489-1.jpg,4,3,#N/A
11516170321610-NA-2991516170321504-4.jpg,6,0,9
c083cf6f-4433-4dcf-9e3e-5efd1b7573711526287840600-Jack--Jones-Men-Red-Printed-Round-Neck-T-shirt-6571526287839576-4.jpg,#N/A,3,9
9083db49-fc10-4763-b7a2-4e9a3de334591535614241507-US-Polo-Assn-Denim-Co-Men-Black-Solid-Henley-Neck-T-shirt-711535614241383-1.jpg,6,3,9
11513070567181-Lacoste-Men-Blue-Solid-Polo-Collar-T-shirt-521513070567103-3.jpg,3,3,9
13e3f848-6780-4995-8ec7-33b8b7b6e17c1529409703242-OVS-Men-Tshirts-1251529409703118-4.jpg,4,#N/A,9
b80ac775-055e-4e0d-adef-b194a2daeab81535007580335-na-8311535007580154-3.jpg,#N/A,#N/A,9
11493293167446-INVICTUS-Men-Navy--Grey-Printed-T-shirt-5821493293167307-5.jpg,#N/A,3,9
33b5929b-c87f-4c37-8b01-a923f6c4da301529131799015-SayItLoud-Men-Black-Striped-Round-Neck-T-shirt-2321529131798-5.jpg,1,3,9
11523001185834-Masch-Sports-Mens-Polyester-Printed--Colourblocked-T-Shirts---Pack-of-2-8971523001185724-4.jpg,6,2,9
12ea6fca-cea9-4eab-9b15-6d7d25db7e971527661003521-US-Polo-Assn-Men-Yellow-Solid-Polo-Collar-T-shirt-2211527661002487-4.jpg,3,3,#N/A
11523606089317-Maniac-Mens-Full-Sleeve-Pack-of-2-Cotton-Tshirts-6031523606088992-1.jpg,5,#N/A,9
11522388467900-Splash-Men-White-Printed-Round-Neck-T-shirt-3171522388467798-3.jpg,4,3,9
11516602290017-Moda-Rapido-Men-Tshirts-9491516602289933-3.jpg,6,#N/A,1
f9adf8b4-e5d4-43a7-b9ea-6dd465f5ad041533557503292-Ecko-Unltd-Men-Charcoal-Solid-Hood-T-shirt-3961533557501790-1.jpg,1,3,9
11513408130843-Roadster-Men-Maroon-Striped-Mandarin-Collar-T-shirt-581513408130760-2.jpg,2,#N/A,9
11520494542273-na-4501520494542174-5.jpg,6,0,9
11485499721813-CULT-FICTION-Men-Tshirts-2691485499721611-3.jpg,6,#N/A,9
a343ed86-6251-44da-b1c0-38d2c3e416571527746193411-Ben-Martin-Men-Black-Solid-Hood-T-shirt-8971527746193245-3.jpg,#N/A,3,#N/A
0a4f77ea-57eb-4f3c-a43d-cbdf4a7f29521527662100234-Thisrupt-Mens-Red-Colour-T-shirt-7091527662099081-2.jpg,4,3,9
11519629096551-NA-2451519629096416-4.jpg,6,0,9
11515145200697-n-8191515145200644-3.jpg,6,3,7
11472641363280-ARISE-Men-Black-Solid-Henley-Neck-T-Shirt-4011472641363246-3.jpg,0,3,#N/A
3a6c4ccf-de29-4f1e-9d69-4b327c76b1871528437213896-na-9041528437213746-5.jpg,3,3,#N/A
11517899856931-2GO-Men-Blue-Solid-Henley-neck-Yoga-T-shirt-901517899856758-1.jpg,0,3,9
04014128-c459-4b60-9fd3-da041e4df2bf1531114803377-SKULT-by-Shahid-Kapoor-Men-Black-Solid-Round-Neck-T-shirt-23-4.jpg,6,3,9
11507808355018-rockit-Men-Tshirts-1301507808354868-4.jpg,#N/A,3,5
11504094521406-YWC-Men-Blue-Printed-Round-Neck-T-shirt-7211504094521239-4.jpg,5,3,9
b4227c9d-225b-46f4-b75b-f55eb9915a821532083007294-Superdry-Men-Navy-Blue-Striped-Polo-Collar-T-shirt-995153208-6.jpg,6,1,9
ed4f25e2-419a-48c3-8a66-9519986985ee1526719259562-Moda-Rapido-Men-Blue-Printed-Round-Neck-T-shirt-8461526719257866-3.jpg,#N/A,3,9
11521793805840-Wear-Your-Mind-Multicolor-T-shirt-For-Men-8401521793805689-3.jpg,6,3,3
11488535061879-US-Polo-Assn-Black-T-shirt-5191488535061668-5.jpg,2,3,9
11489042171104-Basics-Men-Tshirts-3541489042170995-3.jpg,5,#N/A,9
11519985443093-na-6291519985442963-1.jpg,6,2,9
11520843276514-HERENOW-Men-Teal-Solid-Henley-Neck-T-shirt-3951520843276419-1.jpg,6,#N/A,6
11522836605141-FOREVER-21-Men-Tshirts-5461522836604841-1.jpg,4,3,9
11522144254695-Spiritus-by-pantaloons-Men-Tshirts-8751522144254555-4.jpg,6,3,7
11521699731747-GRITSTONES-Men-Tshirts-1621521699731592-3.jpg,6,2,9
11474367746392-HRX-by-Hrithik-Roshan-Men-Tshirts-9101474367746149-4.jpg,6,#N/A,9
11519292134362-INVICTUS-Men-Green-Printed-Round-Neck-T-shirt-8891519292134193-2.jpg,6,3,9
050f4602-7635-4d4d-8d58-87eb2335b0421535007374765-na-3681535007374625-3.jpg,#N/A,2,#N/A
11491478001532-Aeropostale-Men-Tshirts-5271491478001380-5.jpg,4,3,9
11492759380985-FOREVER-21-Men-Tshirts-4861492759380793-2.jpg,#N/A,3,0
11469691623560-SELECTED-Black-T-shirt-9031469691623340-2.jpg,6,#N/A,9
11522135682809-Peter-England-Casuals-Men-Tshirts-9661522135682671-3.jpg,5,3,9
11524727512763-Puma-Men-Black-Solid-Round-Neck-T-shirt-6551524727512608-2.jpg,6,2,9
11520673920546-Pirates-of-the-Caribbean-White-Vest-For-Men-8381520673920305-2.jpg,6,2,#N/A
0d9b60bb-0d72-409a-8085-6467eef3e94b1534742708913-na-2231534742708720-3.jpg,6,#N/A,4
11519028155073-Stormborn-Men-Brown--Black-Printed-Longline-T-shirt-8371519028154873-1.jpg,6,3,9
11475752332430-YWC-Men-Red-Printed-V-Neck-T-Shirt-1941475752332232-1.jpg,5,3,9
11497961200430-Harvard-Men-Burgundy-Solid-Henley-Neck-T-shirt-1121497961200281-5.jpg,0,3,9
8fd6e730-5459-45d8-baeb-a0338f5d16cf1526366149859-Kook-N-Keech-Men-White-Solid-Round-Neck-T-shirt-431526366147973-2.jpg,6,3,9
11516258702520-Splash-Men-White-Printed-Round-Neck-T-shirt-231516258702435-4.jpg,6,3,8
11523950545772-Kook-N-Keech-Disney-Men-Black-Printed-Hood-T-shirt-1811523950545505-1.jpg,1,3,9
982bfbd3-f912-45d0-adeb-54902d25a2c21525937429640-Dream-of-Glory-Inc-Men-Navy-Blue-Solid-High-Neck-T-shirt-4441525937429498-5.jpg,#N/A,0,9
bf79d76e-75c7-4765-b59c-78a03461ee161528377623448-Dream-of-Glory-Inc-Mens-Branded-Half-Sleeve-Cotton-Printed-Crew-Neck-T-shirts-XS-9XL-Pack-of-1-301528377623322-3.jpg,6,3,9
11508217460375-Louis-Philippe-Men-Grey-Self-Design-Polo-Collar-T-shirt-421508217460191-2.jpg,6,3,5
11480932026408-Hypernation-Men-Tshirts-8561480932026262-4.jpg,#N/A,3,1
11519641417312-GRITSTONES-Men-Black-Solid-Hood-T-shirt-931519641417191-4.jpg,1,3,9
e5ba93c5-2017-4b1f-8305-7fdef15307b31526710287954-Blackberrys-Men-Blue-Solid-Round-Neck-T-shirt-2971526710287705-1.jpg,0,3,#N/A
11513578652030-SayItLoud-Navy-Lounge-Hooded-Tshirts-61SOLIDSPACEBLUENAVY-7391513578651882-3.jpg,6,#N/A,5
59d8e878-d059-42f0-ab49-b65cffb86b8a1526723781140-Mr-Bowerbird-Men-Grey-Printed-Round-Neck-T-shirt-6151526723779111-6.jpg,6,3,#N/A
11455602641724-GRITSTONES-Men-Tshirts-3001455602641277-1.jpg,1,#N/A,9
11508411529000-People-Men-Black-Printed-Round-Neck-T-shirt-9861508411528888-2.jpg,6,3,3
11513145716214-John-Players-Men-Tshirts-9431513145716164-5.jpg,2,#N/A,9
11498121185357-Van-Heusen-Sport-Men-Navy-Blue-Solid-Polo-Collar-T-shirt-4091498121185094-1.jpg,#N/A,#N/A,#N/A
11517570835055-YWC-Men-Charcoal-Grey-Camouflage-Mandarin-Collar-T-shirt-7621517570834992-4.jpg,6,3,0
11520343686864-ETHER-Navy-Henley-T-shirt-8361520343686670-2.jpg,0,3,9
11518758344193-Hypernation-Black-and-White-Stripe-Cotton-Mask-T-shirt-For-Men-441518758343940-1.jpg,6,3,9
11489576295936-SPYKAR-Men-Tshirts-6701489576295732-2.jpg,#N/A,3,9
defe83f3-4d79-41af-985f-1e773db28e581533731363289-Roadster-Men-Maroon-Striped-Polo-Collar-T-shirt-3901533731363198-5.jpg,6,3,7
11522300147285-Kook-N-Keech-Men-Tshirts-5331522300147166-1.jpg,6,3,9
11472450223850-Louis-Philippe-Mustard-Yellow-Polo-T-shirt-4101472450223695-3.jpg,3,3,9
11513151075720-MaroonBlack-Full-Sleeve-Hooded-T-Shirt-2741513151075556-2.jpg,1,3,9
11518239401958-Crimsoune-Club-Men-Red-Solid-Mandarin-Collar-T-shirt-3461518239401816-2.jpg,2,3,9
a011bca5-5cb0-47c2-9655-04486984b61c1526450923727-OVS-Men-Navy-Blue-Printed-Round-Neck-T-shirt-2081526450923595-2.jpg,6,3,2
ef30d349-8b25-40f6-aa7c-dd9f6ec4d3ec1535792396189-Roadster-Men-White-Printed-Round-Neck-T-shirt-10815357923953-3.jpg,6,3,8
a80b3aec-2bfb-4044-9f64-0e15da340e771535360042925-United-Colors-of-Benetton-Men-Coffee-Brown-Solid-V-Neck-T-sh-1.jpg,5,#N/A,9
de641692-4912-4b0b-a2d8-f29b83570be91528788286482-na-4921528788286379-4.jpg,2,3,#N/A
9f73b184-f14e-4d4b-8ee8-de5eb21100921533116049592-Solly-Jeans-Co-Men-Blue-Solid-Polo-Collar-T-shirt-1441533116049371-1.jpg,6,3,6
11516166077602-NA-6011516166077497-3.jpg,6,3,9
11486443916687-Flying-Machine-Charcoal-Grey-T-shirt-9831486443916416-3.jpg,2,3,#N/A
11517205885481-RARE-RABBIT-Men-Grey-Solid-Round-Neck-T-shirt-6601517205885374-3.jpg,6,1,9
11517400376546-Roadster-Men-Grey-Melange-Colourblocked-Henley-Neck-T-shirt-2881517400376428-4.jpg,0,#N/A,9
11489394928500-Wildcraft-Men-Charcoal-Solid-Round-Neck-T-Shirt-2761489394928332-4.jpg,6,2,9
11497676716363-INDICODE-Men-Tshirts-5211497676716224-5.jpg,6,3,6
11522216718577-Men-Adidas-SN-37C-TANK-M-4211522216718510-5.jpg,6,2,#N/A
11510225939649-American-Crew-Men-Tshirts-281510225939434-1.jpg,6,1,9
ecebb5ef-f421-4ad5-b3a2-b5091a8389711537273700995-GAP-Mens-Navy-Blue-Essential-V-Neck-T-Shirt-3211537273699398-2.jpg,5,3,9
11510047917330-Red-Tape-Men-Grey-Self-Design-Henley-Neck-T-shirt-3801510047917259-5.jpg,0,3,9
d6b0fc06-f1e2-428d-bdc7-aa641b2fece31527762342476-Mast--Harbour-Men-Tshirts-3781527762342268-2.jpg,0,3,9
11524211145295-Okane-Men-Tshirts-9551524211145139-2.jpg,#N/A,#N/A,9
11510998936143-sOliver-Men-Black-Solid-Hooded-T-shirt-3201510998935906-1.jpg,#N/A,3,#N/A
11524731082194-NA-2391524731082121-4.jpg,6,#N/A,9
87b0e444-3174-48ab-876e-fe539eb7c78d1533810661065-na-4091533810660813-1.jpg,5,#N/A,9
11470909024055-True-Blue-Men-Grey-Melange-Solid-Mandarin-collar-T-Shirt-801470909023853-5.jpg,2,3,9
11523958996050-Ecko-Unltd-Men-Tshirts-9181523958995810-4.jpg,1,3,9
11508839936197-sOliver-Men-Tshirts-5851508839936036-3.jpg,5,3,9
11521537522630-Louis-Philippe-Sport-Men-Grey-Melange-Printed-Polo-Collar-T-shirt-9661521537522485-3.jpg,6,3,2
